C:\Users\USER\anaconda3\envs\rl_3.9\python.exe C:\Users\USER\anaconda3\envs\rl_3.9\Project#2\pong_ppo.py 
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
Episode 15230, Total Reward: -21.00
Episode 15240, Total Reward: 17.00
Episode 15250, Total Reward: 20.00
Episode 15260, Total Reward: 15.00
Episode 15270, Total Reward: 17.00
Episode 15280, Total Reward: 17.00
Episode 15290, Total Reward: 19.00
Episode 15300, Total Reward: 17.00
Episode 15310, Total Reward: 1.00
Episode 15320, Total Reward: 20.00
Episode 15330, Total Reward: 16.00
Episode 15340, Total Reward: 14.00
Episode 15350, Total Reward: 15.00
Episode 15360, Total Reward: 18.00
Episode 15370, Total Reward: 16.00
Episode 15380, Total Reward: 16.00
Episode 15390, Total Reward: 19.00
Episode 15400, Total Reward: -21.00
Episode 15410, Total Reward: 18.00
Episode 15420, Total Reward: 16.00
Episode 15430, Total Reward: 17.00
Episode 15440, Total Reward: 19.00
Episode 15450, Total Reward: 20.00
Episode 15460, Total Reward: 20.00
Episode 15470, Total Reward: 18.00
Episode 15480, Total Reward: 17.00
Episode 15490, Total Reward: 16.00
Episode 15500, Total Reward: 19.00
Episode 15510, Total Reward: 17.00
Episode 15520, Total Reward: 17.00
Episode 15530, Total Reward: 15.00
Episode 15540, Total Reward: -21.00
Episode 15550, Total Reward: 15.00
Episode 15560, Total Reward: -3.00
Episode 15570, Total Reward: 17.00
Episode 15580, Total Reward: 17.00
Episode 15590, Total Reward: 16.00
Episode 15600, Total Reward: 16.00
Episode 15610, Total Reward: 18.00
Episode 15620, Total Reward: 14.00
Episode 15630, Total Reward: 17.00
Episode 15640, Total Reward: 16.00
Episode 15650, Total Reward: 13.00
Episode 15660, Total Reward: 20.00
Episode 15670, Total Reward: 8.00
Episode 15680, Total Reward: 18.00
Episode 15690, Total Reward: 11.00
Episode 15700, Total Reward: 15.00
Episode 15710, Total Reward: 14.00
Episode 15720, Total Reward: 17.00
Episode 15730, Total Reward: 18.00
Episode 15740, Total Reward: 18.00
Episode 15750, Total Reward: 12.00
Episode 15760, Total Reward: 16.00
Episode 15770, Total Reward: 17.00
Episode 15780, Total Reward: 17.00
Episode 15790, Total Reward: 17.00
Episode 15800, Total Reward: 17.00
Episode 15810, Total Reward: 18.00
Episode 15820, Total Reward: 20.00
Episode 15830, Total Reward: 11.00
Episode 15840, Total Reward: 9.00
Episode 15850, Total Reward: 7.00
Episode 15860, Total Reward: 7.00
Episode 15870, Total Reward: 17.00
Episode 15880, Total Reward: 14.00
Episode 15890, Total Reward: 16.00
Episode 15900, Total Reward: 16.00
Episode 15910, Total Reward: 16.00
Episode 15920, Total Reward: 14.00
Episode 15930, Total Reward: 16.00
Episode 15940, Total Reward: 21.00
Episode 15950, Total Reward: -21.00
Episode 15960, Total Reward: 18.00
Episode 15970, Total Reward: 16.00
Episode 15980, Total Reward: 17.00
Episode 15990, Total Reward: 15.00
Episode 16000, Total Reward: 19.00
Episode 16010, Total Reward: 20.00
Episode 16020, Total Reward: 17.00
Episode 16030, Total Reward: 16.00
Episode 16040, Total Reward: 14.00
Episode 16050, Total Reward: 17.00
Episode 16060, Total Reward: 15.00
Episode 16070, Total Reward: 15.00
Episode 16080, Total Reward: 13.00
Episode 16090, Total Reward: 10.00
Episode 16100, Total Reward: 16.00
Episode 16110, Total Reward: 16.00
Episode 16120, Total Reward: 19.00
Episode 16130, Total Reward: 20.00
Episode 16140, Total Reward: 16.00
Episode 16150, Total Reward: 15.00
Episode 16160, Total Reward: 14.00
Episode 16170, Total Reward: 19.00
Episode 16180, Total Reward: 13.00
Episode 16190, Total Reward: 17.00
Episode 16200, Total Reward: 14.00
Episode 16210, Total Reward: 19.00
Episode 16220, Total Reward: 17.00
Episode 16230, Total Reward: 18.00
Episode 16240, Total Reward: 15.00
Episode 16250, Total Reward: 19.00
Episode 16260, Total Reward: 19.00
Episode 16270, Total Reward: 19.00
Episode 16280, Total Reward: 13.00
Episode 16290, Total Reward: 18.00
Episode 16300, Total Reward: 16.00
Episode 16310, Total Reward: 19.00
Episode 16320, Total Reward: 18.00
Episode 16330, Total Reward: 17.00
Episode 16340, Total Reward: 15.00
Episode 16350, Total Reward: 16.00
Episode 16360, Total Reward: 18.00
Episode 16370, Total Reward: 18.00
Episode 16380, Total Reward: 15.00
Episode 16390, Total Reward: 16.00
Episode 16400, Total Reward: 14.00
Episode 16410, Total Reward: 17.00
Episode 16420, Total Reward: 14.00
Episode 16430, Total Reward: 14.00
Episode 16440, Total Reward: 17.00
Episode 16450, Total Reward: 12.00
Episode 16460, Total Reward: 17.00
Episode 16470, Total Reward: 19.00
Episode 16480, Total Reward: 15.00
Episode 16490, Total Reward: 16.00
Episode 16500, Total Reward: 17.00
Episode 16510, Total Reward: 10.00
Episode 16520, Total Reward: 18.00
Episode 16530, Total Reward: 19.00
Episode 16540, Total Reward: 15.00
Episode 16550, Total Reward: 16.00
Episode 16560, Total Reward: 17.00
Episode 16570, Total Reward: 16.00
Episode 16580, Total Reward: 13.00
Episode 16590, Total Reward: 14.00
Episode 16600, Total Reward: 13.00
Episode 16610, Total Reward: 16.00
Episode 16620, Total Reward: 15.00
Episode 16630, Total Reward: 12.00
Episode 16640, Total Reward: 17.00
Episode 16650, Total Reward: 12.00
Episode 16660, Total Reward: 18.00
Episode 16670, Total Reward: 17.00
Episode 16680, Total Reward: 16.00
Episode 16690, Total Reward: 16.00
Episode 16700, Total Reward: 18.00
Episode 16710, Total Reward: 16.00
Episode 16720, Total Reward: 15.00
Episode 16730, Total Reward: 17.00
Episode 16740, Total Reward: 17.00
Episode 16750, Total Reward: 19.00
Episode 16760, Total Reward: 13.00
Episode 16770, Total Reward: 20.00
Episode 16780, Total Reward: 17.00
Episode 16790, Total Reward: 15.00
Episode 16800, Total Reward: 17.00
Episode 16810, Total Reward: 15.00
Episode 16820, Total Reward: 16.00
Episode 16830, Total Reward: 20.00
Episode 16840, Total Reward: 20.00
Episode 16850, Total Reward: 19.00
Episode 16860, Total Reward: 17.00
Episode 16870, Total Reward: 14.00
Episode 16880, Total Reward: 19.00
Episode 16890, Total Reward: 18.00
Episode 16900, Total Reward: 13.00
Episode 16910, Total Reward: 12.00
Episode 16920, Total Reward: 15.00
Episode 16930, Total Reward: 14.00
Episode 16940, Total Reward: 15.00
Episode 16950, Total Reward: 14.00
Episode 16960, Total Reward: 17.00
Episode 16970, Total Reward: 19.00
Episode 16980, Total Reward: 15.00
Episode 16990, Total Reward: 20.00
Episode 17000, Total Reward: 19.00
Episode 17010, Total Reward: 12.00
Episode 17020, Total Reward: 19.00
Episode 17030, Total Reward: 15.00
Episode 17040, Total Reward: 18.00
Episode 17050, Total Reward: 17.00
Episode 17060, Total Reward: 16.00
Episode 17070, Total Reward: 19.00
Episode 17080, Total Reward: 18.00
Episode 17090, Total Reward: 18.00
Episode 17100, Total Reward: 20.00
Episode 17110, Total Reward: 16.00
Episode 17120, Total Reward: 18.00
Episode 17130, Total Reward: 19.00
Episode 17140, Total Reward: 15.00
Episode 17150, Total Reward: 17.00
Episode 17160, Total Reward: 18.00
Episode 17170, Total Reward: 18.00
Episode 17180, Total Reward: 14.00
Episode 17190, Total Reward: 11.00
Episode 17200, Total Reward: -19.00
Episode 17210, Total Reward: 14.00
Episode 17220, Total Reward: -21.00
Episode 17230, Total Reward: -21.00
Episode 17240, Total Reward: 15.00
Episode 17250, Total Reward: 18.00
Episode 17260, Total Reward: 11.00
Episode 17270, Total Reward: 18.00
Episode 17280, Total Reward: 10.00
Episode 17290, Total Reward: 10.00
Episode 17300, Total Reward: 17.00
Episode 17310, Total Reward: 16.00
Episode 17320, Total Reward: 15.00
Episode 17330, Total Reward: 20.00
Episode 17340, Total Reward: 17.00
Episode 17350, Total Reward: 17.00
Episode 17360, Total Reward: 15.00
Episode 17370, Total Reward: 20.00
Episode 17380, Total Reward: 15.00
Episode 17390, Total Reward: 17.00
Episode 17400, Total Reward: 10.00
Episode 17410, Total Reward: 16.00
Episode 17420, Total Reward: 13.00
Episode 17430, Total Reward: 19.00
Episode 17440, Total Reward: 17.00
Episode 17450, Total Reward: 13.00
Episode 17460, Total Reward: 17.00
Episode 17470, Total Reward: 16.00
Episode 17480, Total Reward: 17.00
Episode 17490, Total Reward: 17.00
Episode 17500, Total Reward: 16.00
Episode 17510, Total Reward: 18.00
Episode 17520, Total Reward: 18.00
Episode 17530, Total Reward: 17.00
Episode 17540, Total Reward: 15.00
Episode 17550, Total Reward: 17.00
Episode 17560, Total Reward: 17.00
Episode 17570, Total Reward: 18.00
Episode 17580, Total Reward: 12.00
Episode 17590, Total Reward: 15.00
Episode 17600, Total Reward: 17.00
Episode 17610, Total Reward: 20.00
Episode 17620, Total Reward: 18.00
Episode 17630, Total Reward: 15.00
Episode 17640, Total Reward: 12.00
Episode 17650, Total Reward: 18.00
Episode 17660, Total Reward: 17.00
Episode 17670, Total Reward: 14.00
Episode 17680, Total Reward: 20.00
Episode 17690, Total Reward: 18.00
Episode 17700, Total Reward: 13.00
Episode 17710, Total Reward: 20.00
Episode 17720, Total Reward: 17.00
Episode 17730, Total Reward: 16.00
Episode 17740, Total Reward: 15.00
Episode 17750, Total Reward: 18.00
Episode 17760, Total Reward: 16.00
Episode 17770, Total Reward: 14.00
Episode 17780, Total Reward: 18.00
Episode 17790, Total Reward: 18.00
Episode 17800, Total Reward: -1.00
Episode 17810, Total Reward: 13.00
Episode 17820, Total Reward: 18.00
Episode 17830, Total Reward: 17.00
Episode 17840, Total Reward: -21.00
Episode 17850, Total Reward: -21.00
Episode 17860, Total Reward: 13.00
Episode 17870, Total Reward: 17.00
Episode 17880, Total Reward: 17.00
Episode 17890, Total Reward: 14.00
Episode 17900, Total Reward: 15.00
Episode 17910, Total Reward: 16.00
Episode 17920, Total Reward: 15.00
Episode 17930, Total Reward: 13.00
Episode 17940, Total Reward: 14.00
Episode 17950, Total Reward: 19.00
Episode 17960, Total Reward: 17.00
Episode 17970, Total Reward: 20.00
Episode 17980, Total Reward: 16.00
Episode 17990, Total Reward: 17.00
Episode 18000, Total Reward: 19.00
Episode 18010, Total Reward: 20.00
Episode 18020, Total Reward: 20.00
Episode 18030, Total Reward: 17.00
Episode 18040, Total Reward: 14.00
Episode 18050, Total Reward: 17.00
Episode 18060, Total Reward: 15.00
Episode 18070, Total Reward: 14.00
Episode 18080, Total Reward: 18.00
Episode 18090, Total Reward: 18.00
Episode 18100, Total Reward: 14.00
Episode 18110, Total Reward: 18.00
Episode 18120, Total Reward: 17.00
Episode 18130, Total Reward: 18.00
Episode 18140, Total Reward: 16.00
Episode 18150, Total Reward: 18.00
Episode 18160, Total Reward: 16.00
Episode 18170, Total Reward: 17.00
Episode 18180, Total Reward: 21.00
Episode 18190, Total Reward: 16.00
Episode 18200, Total Reward: 17.00
Episode 18210, Total Reward: 16.00
Episode 18220, Total Reward: 20.00
Episode 18230, Total Reward: 6.00
Episode 18240, Total Reward: 20.00
Episode 18250, Total Reward: 19.00
Episode 18260, Total Reward: 19.00
Episode 18270, Total Reward: 17.00
Episode 18280, Total Reward: 17.00
Episode 18290, Total Reward: 18.00
Episode 18300, Total Reward: 18.00
Episode 18310, Total Reward: 15.00
Episode 18320, Total Reward: 17.00
Episode 18330, Total Reward: 17.00
Episode 18340, Total Reward: 19.00
Episode 18350, Total Reward: 20.00
Episode 18360, Total Reward: 18.00
Episode 18370, Total Reward: 17.00
Episode 18380, Total Reward: 13.00
Episode 18390, Total Reward: 17.00
Episode 18400, Total Reward: 21.00
Episode 18410, Total Reward: 20.00
Episode 18420, Total Reward: 17.00
Episode 18430, Total Reward: 14.00
Episode 18440, Total Reward: 11.00
Episode 18450, Total Reward: 18.00
Episode 18460, Total Reward: 14.00
Episode 18470, Total Reward: 15.00
Episode 18480, Total Reward: 15.00
Episode 18490, Total Reward: 19.00
Episode 18500, Total Reward: 19.00
Episode 18510, Total Reward: 20.00
Episode 18520, Total Reward: 19.00
Episode 18530, Total Reward: 10.00
Episode 18540, Total Reward: 18.00
Episode 18550, Total Reward: 18.00
Episode 18560, Total Reward: 15.00
Episode 18570, Total Reward: 18.00
Episode 18580, Total Reward: 17.00
Episode 18590, Total Reward: 12.00
Episode 18600, Total Reward: 19.00
Episode 18610, Total Reward: 13.00
Episode 18620, Total Reward: 15.00
Episode 18630, Total Reward: 17.00
Episode 18640, Total Reward: 15.00
Episode 18650, Total Reward: 20.00
Episode 18660, Total Reward: 17.00
Episode 18670, Total Reward: 19.00
Episode 18680, Total Reward: 14.00
Episode 18690, Total Reward: 17.00
Episode 18700, Total Reward: 20.00
Episode 18710, Total Reward: 17.00
Episode 18720, Total Reward: 20.00
Episode 18730, Total Reward: 16.00
Episode 18740, Total Reward: 18.00
Episode 18750, Total Reward: 19.00
Episode 18760, Total Reward: 19.00
Episode 18770, Total Reward: 17.00
Episode 18780, Total Reward: 20.00
Episode 18790, Total Reward: 19.00
Episode 18800, Total Reward: 18.00
Episode 18810, Total Reward: 20.00
Episode 18820, Total Reward: 17.00
Episode 18830, Total Reward: 16.00
Episode 18840, Total Reward: 16.00
Episode 18850, Total Reward: 15.00
Episode 18860, Total Reward: 19.00
Episode 18870, Total Reward: 17.00
Episode 18880, Total Reward: 16.00
Episode 18890, Total Reward: 15.00
Episode 18900, Total Reward: 18.00
Episode 18910, Total Reward: 18.00
Episode 18920, Total Reward: 15.00
Episode 18930, Total Reward: 17.00
Episode 18940, Total Reward: 18.00
Episode 18950, Total Reward: 2.00
Episode 18960, Total Reward: 17.00
Episode 18970, Total Reward: 19.00
Episode 18980, Total Reward: 18.00
Episode 18990, Total Reward: 17.00
Episode 19000, Total Reward: 3.00
Episode 19010, Total Reward: 13.00
Episode 19020, Total Reward: 18.00
Episode 19030, Total Reward: 11.00
Episode 19040, Total Reward: 10.00
Episode 19050, Total Reward: 17.00
Episode 19060, Total Reward: 15.00
Episode 19070, Total Reward: 16.00
Episode 19080, Total Reward: 16.00
Episode 19090, Total Reward: 17.00
Episode 19100, Total Reward: 18.00
Episode 19110, Total Reward: -11.00
Episode 19120, Total Reward: 18.00
Episode 19130, Total Reward: 18.00
Episode 19140, Total Reward: 17.00
Episode 19150, Total Reward: 12.00
Episode 19160, Total Reward: 16.00
Episode 19170, Total Reward: 13.00
Episode 19180, Total Reward: 19.00
Episode 19190, Total Reward: 17.00
Episode 19200, Total Reward: 15.00
Episode 19210, Total Reward: 10.00
Episode 19220, Total Reward: 15.00
Episode 19230, Total Reward: 18.00
Episode 19240, Total Reward: 16.00
Episode 19250, Total Reward: 13.00
Episode 19260, Total Reward: 19.00
Episode 19270, Total Reward: 19.00
Episode 19280, Total Reward: 19.00
Episode 19290, Total Reward: 16.00
Episode 19300, Total Reward: 10.00
Episode 19310, Total Reward: 14.00
Episode 19320, Total Reward: 16.00
Episode 19330, Total Reward: 14.00
Episode 19340, Total Reward: 14.00
Episode 19350, Total Reward: 16.00
Episode 19360, Total Reward: 18.00
Episode 19370, Total Reward: 18.00
Episode 19380, Total Reward: 18.00
Episode 19390, Total Reward: 20.00
Episode 19400, Total Reward: 20.00
Episode 19410, Total Reward: 19.00
Episode 19420, Total Reward: 17.00
Episode 19430, Total Reward: 11.00
Episode 19440, Total Reward: 17.00
Episode 19450, Total Reward: 19.00
Episode 19460, Total Reward: 12.00
Episode 19470, Total Reward: 17.00
Episode 19480, Total Reward: 19.00
Episode 19490, Total Reward: 19.00
Episode 19500, Total Reward: 14.00
Episode 19510, Total Reward: 14.00
Episode 19520, Total Reward: 18.00
Episode 19530, Total Reward: 19.00
Episode 19540, Total Reward: 20.00
Episode 19550, Total Reward: 17.00
Episode 19560, Total Reward: 20.00
Episode 19570, Total Reward: 11.00
Episode 19580, Total Reward: 16.00
Episode 19590, Total Reward: 18.00
Episode 19600, Total Reward: 15.00
Episode 19610, Total Reward: 20.00
Episode 19620, Total Reward: 20.00
Episode 19630, Total Reward: 17.00
Episode 19640, Total Reward: 16.00
Episode 19650, Total Reward: 17.00
Episode 19660, Total Reward: 18.00
Episode 19670, Total Reward: 15.00
Episode 19680, Total Reward: -21.00
Episode 19690, Total Reward: 19.00
Episode 19700, Total Reward: 20.00
Episode 19710, Total Reward: 20.00
Episode 19720, Total Reward: 20.00
Episode 19730, Total Reward: 19.00
Episode 19740, Total Reward: 19.00
Episode 19750, Total Reward: 15.00
Episode 19760, Total Reward: 15.00
Episode 19770, Total Reward: 15.00
Episode 19780, Total Reward: 11.00
Episode 19790, Total Reward: 13.00
Episode 19800, Total Reward: 16.00
Episode 19810, Total Reward: 16.00
Episode 19820, Total Reward: 20.00
Episode 19830, Total Reward: 15.00
Episode 19840, Total Reward: 19.00
Episode 19850, Total Reward: 17.00
Episode 19860, Total Reward: 19.00
Episode 19870, Total Reward: 20.00
Episode 19880, Total Reward: 12.00
Episode 19890, Total Reward: -21.00
Episode 19900, Total Reward: 12.00
Episode 19910, Total Reward: 16.00
Episode 19920, Total Reward: 15.00
Episode 19930, Total Reward: 12.00
Episode 19940, Total Reward: 18.00
Episode 19950, Total Reward: 20.00
Episode 19960, Total Reward: 13.00
Episode 19970, Total Reward: 17.00
Episode 19980, Total Reward: 17.00
Episode 19990, Total Reward: 16.00
C:\Users\USER\anaconda3\envs\rl_3.9\lib\site-packages\gym\utils\passive_env_checker.py:289: UserWarning: WARN: No render fps was declared in the environment (env.metadata['render_fps'] is None or not defined), rendering may occur at inconsistent fps.
  logger.warn(
Steps: 10, Current Reward: 0.00
Steps: 20, Current Reward: 0.00
Steps: 30, Current Reward: 0.00
Steps: 40, Current Reward: 0.00
Steps: 50, Current Reward: 0.00
Steps: 60, Current Reward: 0.00
Steps: 70, Current Reward: 0.00
Steps: 80, Current Reward: 0.00
Steps: 90, Current Reward: 0.00
Steps: 100, Current Reward: 1.00
Steps: 110, Current Reward: 1.00
Steps: 120, Current Reward: 1.00
Steps: 130, Current Reward: 1.00
Steps: 140, Current Reward: 1.00
Steps: 150, Current Reward: 1.00
Steps: 160, Current Reward: 1.00
Steps: 170, Current Reward: 1.00
Steps: 180, Current Reward: 2.00
Steps: 190, Current Reward: 2.00
Steps: 200, Current Reward: 2.00
Steps: 210, Current Reward: 2.00
Steps: 220, Current Reward: 2.00
Steps: 230, Current Reward: 2.00
Steps: 240, Current Reward: 2.00
Steps: 250, Current Reward: 2.00
Steps: 260, Current Reward: 3.00
Steps: 270, Current Reward: 3.00
Steps: 280, Current Reward: 3.00
Steps: 290, Current Reward: 3.00
Steps: 300, Current Reward: 3.00
Steps: 310, Current Reward: 3.00
Steps: 320, Current Reward: 3.00
Steps: 330, Current Reward: 3.00
Steps: 340, Current Reward: 3.00
Steps: 350, Current Reward: 2.00
Steps: 360, Current Reward: 2.00
Steps: 370, Current Reward: 2.00
Steps: 380, Current Reward: 2.00
Steps: 390, Current Reward: 2.00
Steps: 400, Current Reward: 2.00
Steps: 410, Current Reward: 2.00
Steps: 420, Current Reward: 3.00
Steps: 430, Current Reward: 3.00
Steps: 440, Current Reward: 3.00
Steps: 450, Current Reward: 3.00
Steps: 460, Current Reward: 3.00
Steps: 470, Current Reward: 3.00
Steps: 480, Current Reward: 3.00
Steps: 490, Current Reward: 4.00
Steps: 500, Current Reward: 4.00
Steps: 510, Current Reward: 4.00
Steps: 520, Current Reward: 4.00
Steps: 530, Current Reward: 4.00
Steps: 540, Current Reward: 4.00
Steps: 550, Current Reward: 4.00
Steps: 560, Current Reward: 4.00
Steps: 570, Current Reward: 5.00
Steps: 580, Current Reward: 5.00
Steps: 590, Current Reward: 5.00
Steps: 600, Current Reward: 5.00
Steps: 610, Current Reward: 5.00
Steps: 620, Current Reward: 5.00
Steps: 630, Current Reward: 5.00
Steps: 640, Current Reward: 5.00
Steps: 650, Current Reward: 5.00
Steps: 660, Current Reward: 4.00
Steps: 670, Current Reward: 4.00
Steps: 680, Current Reward: 4.00
Steps: 690, Current Reward: 4.00
Steps: 700, Current Reward: 4.00
Steps: 710, Current Reward: 4.00
Steps: 720, Current Reward: 4.00
Steps: 730, Current Reward: 4.00
Steps: 740, Current Reward: 4.00
Steps: 750, Current Reward: 4.00
Steps: 760, Current Reward: 4.00
Steps: 770, Current Reward: 4.00
Steps: 780, Current Reward: 4.00
Steps: 790, Current Reward: 4.00
Steps: 800, Current Reward: 4.00
Steps: 810, Current Reward: 4.00
Steps: 820, Current Reward: 3.00
Steps: 830, Current Reward: 3.00
Steps: 840, Current Reward: 3.00
Steps: 850, Current Reward: 3.00
Steps: 860, Current Reward: 3.00
Steps: 870, Current Reward: 4.00
Steps: 880, Current Reward: 4.00
Steps: 890, Current Reward: 4.00
Steps: 900, Current Reward: 4.00
Steps: 910, Current Reward: 4.00
Steps: 920, Current Reward: 4.00
Steps: 930, Current Reward: 4.00
Steps: 940, Current Reward: 4.00
Steps: 950, Current Reward: 5.00
Steps: 960, Current Reward: 5.00
Steps: 970, Current Reward: 5.00
Steps: 980, Current Reward: 5.00
Steps: 990, Current Reward: 5.00
Steps: 1000, Current Reward: 5.00
Steps: 1010, Current Reward: 5.00
Steps: 1020, Current Reward: 6.00
Steps: 1030, Current Reward: 6.00
Steps: 1040, Current Reward: 6.00
Steps: 1050, Current Reward: 6.00
Steps: 1060, Current Reward: 6.00
Steps: 1070, Current Reward: 6.00
Steps: 1080, Current Reward: 6.00
Steps: 1090, Current Reward: 6.00
Steps: 1100, Current Reward: 7.00
Steps: 1110, Current Reward: 7.00
Steps: 1120, Current Reward: 7.00
Steps: 1130, Current Reward: 7.00
Steps: 1140, Current Reward: 7.00
Steps: 1150, Current Reward: 7.00
Steps: 1160, Current Reward: 7.00
Steps: 1170, Current Reward: 7.00
Steps: 1180, Current Reward: 8.00
Steps: 1190, Current Reward: 8.00
Steps: 1200, Current Reward: 8.00
Steps: 1210, Current Reward: 8.00
Steps: 1220, Current Reward: 8.00
Steps: 1230, Current Reward: 8.00
Steps: 1240, Current Reward: 8.00
Steps: 1250, Current Reward: 8.00
Steps: 1260, Current Reward: 9.00
Steps: 1270, Current Reward: 9.00
Steps: 1280, Current Reward: 9.00
Steps: 1290, Current Reward: 9.00
Steps: 1300, Current Reward: 9.00
Steps: 1310, Current Reward: 9.00
Steps: 1320, Current Reward: 9.00
Steps: 1330, Current Reward: 9.00
Steps: 1340, Current Reward: 10.00
Steps: 1350, Current Reward: 10.00
Steps: 1360, Current Reward: 10.00
Steps: 1370, Current Reward: 10.00
Steps: 1380, Current Reward: 10.00
Steps: 1390, Current Reward: 10.00
Steps: 1400, Current Reward: 10.00
Steps: 1410, Current Reward: 10.00
Steps: 1420, Current Reward: 11.00
Steps: 1430, Current Reward: 11.00
Steps: 1440, Current Reward: 11.00
Steps: 1450, Current Reward: 11.00
Steps: 1460, Current Reward: 11.00
Steps: 1470, Current Reward: 11.00
Steps: 1480, Current Reward: 11.00
Steps: 1490, Current Reward: 12.00
Steps: 1500, Current Reward: 12.00
Steps: 1510, Current Reward: 12.00
Steps: 1520, Current Reward: 12.00
Steps: 1530, Current Reward: 12.00
Steps: 1540, Current Reward: 12.00
Steps: 1550, Current Reward: 12.00
Steps: 1560, Current Reward: 12.00
Steps: 1570, Current Reward: 12.00
Steps: 1580, Current Reward: 12.00
Steps: 1590, Current Reward: 11.00
Steps: 1600, Current Reward: 11.00
Steps: 1610, Current Reward: 11.00
Steps: 1620, Current Reward: 11.00
Steps: 1630, Current Reward: 11.00
Steps: 1640, Current Reward: 11.00
Steps: 1650, Current Reward: 12.00
Steps: 1660, Current Reward: 12.00
Steps: 1670, Current Reward: 12.00
Steps: 1680, Current Reward: 12.00
Steps: 1690, Current Reward: 12.00
Steps: 1700, Current Reward: 12.00
Steps: 1710, Current Reward: 12.00
Steps: 1720, Current Reward: 12.00
Steps: 1730, Current Reward: 13.00
Steps: 1740, Current Reward: 13.00
Steps: 1750, Current Reward: 13.00
Steps: 1760, Current Reward: 13.00
Steps: 1770, Current Reward: 13.00
Steps: 1780, Current Reward: 13.00
Steps: 1790, Current Reward: 13.00
Steps: 1800, Current Reward: 13.00
Steps: 1810, Current Reward: 14.00
Steps: 1820, Current Reward: 14.00
Steps: 1830, Current Reward: 14.00
Steps: 1840, Current Reward: 14.00
Steps: 1850, Current Reward: 14.00
Steps: 1860, Current Reward: 14.00
Steps: 1870, Current Reward: 13.00
Steps: 1880, Current Reward: 13.00
Steps: 1890, Current Reward: 13.00
Steps: 1900, Current Reward: 13.00
Steps: 1910, Current Reward: 13.00
Steps: 1920, Current Reward: 13.00
Steps: 1930, Current Reward: 13.00
Steps: 1940, Current Reward: 14.00
Steps: 1950, Current Reward: 14.00
Steps: 1960, Current Reward: 14.00
Steps: 1970, Current Reward: 14.00
Steps: 1980, Current Reward: 14.00
Steps: 1990, Current Reward: 14.00
Steps: 2000, Current Reward: 14.00
Steps: 2010, Current Reward: 14.00
Steps: 2020, Current Reward: 15.00
Steps: 2030, Current Reward: 15.00
Steps: 2040, Current Reward: 15.00
Steps: 2050, Current Reward: 15.00
Steps: 2060, Current Reward: 15.00
Steps: 2070, Current Reward: 15.00
Steps: 2080, Current Reward: 15.00
Steps: 2090, Current Reward: 15.00
Episode finished.
Total Steps: 2091
Total Reward: 16.00
Video has been saved: Pong-v5_20250601_182916.avi

Process finished with exit code 0
